City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Grand Baie,MU,2021-10-04 18:15:21,-20.0182,57.5802,71.46,80,44,4.0
294,Turayf,SA,2021-10-04 18:15:22,31.6725,38.6637,74.89,21,0,3.22
295,Taltal,CL,2021-10-04 18:15:22,-25.4,-70.4833,62.89,67,11,6.53
296,Hasaki,JP,2021-10-04 18:15:23,35.7333,140.8333,68.4,77,7,14.76
297,Mlalo,TZ,2021-10-04 18:15:23,-4.9333,38.9333,69.67,85,18,4.52
298,Vardo,NO,2021-10-04 18:15:23,70.3705,31.1107,53.8,76,75,23.02
299,Tarko-Sale,RU,2021-10-04 18:15:24,64.9225,77.785,31.91,75,100,13.09
300,Belaya Gora,RU,2021-10-04 18:15:24,68.5333,146.4167,18.07,87,69,5.91
301,Batemans Bay,AU,2021-10-04 18:15:25,-35.7167,150.1833,51.98,61,40,5.19
302,Kuytun,RU,2021-10-04 18:15:27,54.3419,101.5036,30.49,87,86,3.71
303,Oistins,BB,2021-10-04 18:14:14,13.0667,-59.5333,89.69,58,40,23.02
304,Van,TR,2021-10-04 18:15:27,38.4924,43.3831,56.55,44,40,4.61
305,Port Said,EG,2021-10-04 18:15:27,31.2565,32.2841,75.45,66,0,12.19
306,Saint-Augustin,CA,2021-10-04 18:15:28,51.226,-58.6502,47.43,60,100,10.0
307,Nuevo Ideal,MX,2021-10-04 18:15:28,24.8875,-105.0728,67.5,60,83,6.46
308,Mortka,RU,2021-10-04 18:15:28,59.3322,66.0214,28.15,81,70,3.51
309,Dayong,CN,2021-10-04 18:15:29,25.0209,118.2898,83.89,89,27,4.36
310,Mabai,CN,2021-10-04 18:15:29,23.0128,104.4508,58.98,96,11,1.59
311,Tampakan,PH,2021-10-04 18:15:30,6.4442,124.9264,73.54,98,100,1.43
312,Tilichiki,RU,2021-10-04 18:15:30,60.4667,166.1,32.92,91,100,14.92
313,Manali,IN,2021-10-04 18:15:30,13.1667,80.2667,82.49,75,46,5.55
314,Tianmen,CN,2021-10-04 18:15:31,30.6516,113.1603,77.58,74,5,7.96
315,Alakurtti,RU,2021-10-04 18:15:32,66.9672,30.3491,54.63,76,99,12.21
316,Khatanga,RU,2021-10-04 18:15:32,71.9667,102.5,29.14,96,100,18.77
317,Berbera,SO,2021-10-04 18:15:33,10.4396,45.0143,91.2,55,88,4.03
318,Ustye,RU,2021-10-04 18:15:33,59.6304,39.736,39.65,93,48,5.55
319,Tieli,CN,2021-10-04 18:15:34,46.95,128.05,37.69,78,27,0.29
320,Nyrob,RU,2021-10-04 18:15:34,60.733,56.7202,30.58,86,20,1.63
321,Udachnyy,RU,2021-10-04 18:15:35,66.4167,112.4,27.03,91,91,5.84
322,Palana,RU,2021-10-04 18:15:35,59.1167,159.9667,34.79,95,100,13.27
323,Anklam,DE,2021-10-04 18:15:35,53.8564,13.6897,55.06,84,100,5.01
324,Xuanhua,CN,2021-10-04 18:15:36,40.6103,115.0447,48.61,88,100,1.41
325,Balkanabat,TM,2021-10-04 18:15:37,39.5108,54.3671,68.92,29,58,10.2
326,Chokurdakh,RU,2021-10-04 18:15:37,70.6333,147.9167,19.62,95,99,9.22
327,Banyo,CM,2021-10-04 18:15:37,6.75,11.8167,66.33,91,40,1.72
328,Dhidhdhoo,MV,2021-10-04 18:15:38,6.8833,73.1,81.88,79,100,17.65
329,Nikolayevsk-Na-Amure,RU,2021-10-04 18:15:38,53.1406,140.73,29.88,90,21,5.21
330,Dali,CN,2021-10-04 18:15:39,25.7,100.1833,60.67,93,17,3.51
331,San Javier,ES,2021-10-04 18:15:39,37.8063,-0.8374,73.22,30,90,1.01
332,Alofi,NU,2021-10-04 18:15:19,-19.0595,-169.9187,75.09,88,75,9.22
333,Souillac,MU,2021-10-04 18:15:39,-20.5167,57.5167,70.36,94,75,12.66
334,Edgewater,US,2021-10-04 18:15:40,28.9889,-80.9023,90.37,61,54,8.79
335,Geraldton,AU,2021-10-04 18:15:40,-28.7667,114.6,50.41,93,75,8.05
336,Awbari,LY,2021-10-04 18:15:40,26.5921,12.7805,82.8,22,0,7.0
337,Ahuimanu,US,2021-10-04 18:15:41,21.4447,-157.8378,80.31,72,20,14.97
338,Havoysund,NO,2021-10-04 18:15:41,70.9963,24.6622,56.28,83,99,19.91
339,Dombas,NO,2021-10-04 18:15:42,62.0696,9.1235,41.81,93,55,8.63
340,Hattiesburg,US,2021-10-04 18:15:42,31.3271,-89.2903,82.72,78,75,6.91
341,Kloulklubed,PW,2021-10-04 18:15:42,7.0419,134.2556,81.1,73,100,6.31
342,Bengkulu,ID,2021-10-04 18:15:43,-3.8004,102.2655,76.01,90,98,4.68
343,Lompoc,US,2021-10-04 18:15:43,34.6391,-120.4579,89.08,52,1,4.61
344,Nagato,JP,2021-10-04 18:15:43,34.3833,131.2,74.19,87,70,11.7
345,Sars,RU,2021-10-04 18:15:44,56.5502,57.1366,28.99,72,8,3.56
346,Talara,PE,2021-10-04 18:15:44,-4.5772,-81.2719,75.96,60,0,16.11
347,Huadian,CN,2021-10-04 18:15:45,42.9633,126.7478,46.35,73,100,4.68
348,Sinnamary,GF,2021-10-04 18:15:45,5.3833,-52.95,86.61,63,96,12.41
349,Broome,US,2021-10-04 18:15:45,42.2506,-75.833,70.57,80,90,8.01
350,Araioses,BR,2021-10-04 18:15:46,-2.89,-41.9031,85.98,66,0,17.27
351,Daru,PG,2021-10-04 18:15:46,-9.0763,143.2092,77.72,87,25,9.01
352,Husavik,IS,2021-10-04 18:15:46,66.0449,-17.3389,37.31,98,100,9.4
353,Grindavik,IS,2021-10-04 18:15:47,63.8424,-22.4338,40.95,75,40,24.16
354,Tashigang,BT,2021-10-04 18:15:47,27.3331,91.5542,67.89,92,77,2.08
355,Cap Malheureux,MU,2021-10-04 18:15:48,-19.9842,57.6142,70.47,80,43,3.0
356,Robore,BO,2021-10-04 18:15:48,-18.3333,-59.75,74.17,44,58,8.79
357,Pacific Grove,US,2021-10-04 18:14:09,36.6177,-121.9166,88.57,65,1,4.61
358,Borskoye,RU,2021-10-04 18:15:49,53.0333,51.7167,39.07,54,5,7.61
359,Sao Joao Da Barra,BR,2021-10-04 18:15:49,-21.6403,-41.0511,84.29,73,68,16.62
360,Acapulco,MX,2021-10-04 18:15:11,16.8634,-99.8901,85.82,70,40,11.5
361,Kungurtug,RU,2021-10-04 18:15:50,50.5994,97.5228,27.55,54,29,2.06
362,Okhotsk,RU,2021-10-04 18:15:50,59.3833,143.3,30.58,69,0,19.55
363,Dafeng,CN,2021-10-04 18:15:50,23.4517,108.5881,78.4,78,40,2.19
364,Codrington,AU,2021-10-04 18:15:51,-38.2667,141.9667,51.31,67,78,26.46
365,Requena,ES,2021-10-04 18:15:51,39.4883,-1.1004,63.14,35,47,10.69
366,Lata,PT,2021-10-04 18:15:51,40.1629,-8.3327,64.81,74,59,6.02
367,San Ramon,US,2021-10-04 18:15:48,37.7799,-121.978,86.25,42,1,1.01
368,Bima,ID,2021-10-04 18:15:52,-8.4667,118.7167,75.02,83,88,4.45
369,Yulara,AU,2021-10-04 18:15:52,-25.2406,130.9889,60.64,31,0,6.91
370,Esso,RU,2021-10-04 18:15:53,55.9333,158.7,32.88,91,100,9.78
371,Sao Simao,BR,2021-10-04 18:15:53,-21.4792,-47.5508,91.85,33,79,10.58
372,Krasnoselkup,RU,2021-10-04 18:15:53,65.7,82.4667,31.6,84,100,11.86
373,Octeville,FR,2021-10-04 18:15:54,49.6261,-1.6435,60.93,87,0,6.91
374,Claremore,US,2021-10-04 18:15:54,36.3126,-95.6161,80.69,38,1,7.0
375,Sur,OM,2021-10-04 18:11:14,22.5667,59.5289,83.71,71,16,12.64
376,Goderich,CA,2021-10-04 18:15:54,43.7501,-81.7165,69.91,94,100,10.36
377,Santa Margherita Ligure,IT,2021-10-04 18:15:55,44.3346,9.212,73.24,87,100,4.0
378,El Campo,US,2021-10-04 18:15:55,29.1966,-96.2697,86.9,51,97,9.62
379,Clyde River,CA,2021-10-04 18:15:55,70.4692,-68.5914,37.45,82,84,6.89
380,Beyneu,KZ,2021-10-04 18:15:56,45.3167,55.2,55.83,50,100,10.92
381,Thunder Bay,CA,2021-10-04 18:15:06,48.4001,-89.3168,69.3,65,6,4.0
382,Yugorsk,RU,2021-10-04 18:15:56,61.3133,63.3319,31.37,71,89,5.06
383,Sayyan,YE,2021-10-04 18:15:56,15.1718,44.3244,62.58,58,86,1.92
384,Port-Gentil,GA,2021-10-04 18:15:57,-0.7193,8.7815,78.58,84,84,13.94
385,Umm Lajj,SA,2021-10-04 18:15:57,25.0213,37.2685,81.61,70,2,10.42
386,Kununurra,AU,2021-10-04 18:15:57,-15.7667,128.7333,75.18,69,19,1.14
387,Mingshui,CN,2021-10-04 18:15:58,36.7167,117.5,57.94,93,100,12.95
388,Mitsamiouli,KM,2021-10-04 18:15:58,-11.3847,43.2844,75.67,84,25,5.82
389,Pierre,US,2021-10-04 18:15:58,44.3683,-100.351,81.28,35,1,5.75
390,Puerto Asis,CO,2021-10-04 18:15:59,0.5133,-76.5007,82.96,78,45,1.41
391,Namatanai,PG,2021-10-04 18:15:59,-3.6667,152.4333,79.14,83,100,5.64
392,Papagaios,BR,2021-10-04 18:16:00,-19.4492,-44.7478,94.87,22,41,4.07
393,Zhangzhou,CN,2021-10-04 18:13:20,24.5133,117.6556,84.15,87,11,1.79
394,Sakakah,SA,2021-10-04 18:16:01,29.9697,40.2064,83.77,24,0,5.73
395,Port Pirie,AU,2021-10-04 18:16:01,-33.1833,138.0167,42.89,82,5,5.28
396,Biskamzha,RU,2021-10-04 18:11:08,53.4497,89.5272,29.71,69,91,2.95
397,Belmonte,BR,2021-10-04 18:16:02,-15.8631,-38.8828,82.9,62,16,11.59
398,Lerwick,GB,2021-10-04 18:16:02,60.1545,-1.1494,51.8,84,26,13.49
399,San Quintin,MX,2021-10-04 18:16:03,30.4833,-115.95,77.09,52,68,6.11
400,Nava,MX,2021-10-04 18:16:03,28.4167,-100.7667,86.99,54,77,6.06
401,Sabla,NG,2021-10-04 18:16:03,12.7525,4.7077,90.5,30,1,4.23
402,Cloquet,US,2021-10-04 18:16:04,46.7216,-92.4594,66.38,46,5,1.72
403,Burns Lake,CA,2021-10-04 18:16:04,54.2331,-125.7533,38.62,63,100,0.45
404,Kempele,FI,2021-10-04 18:16:05,64.9131,25.5034,53.62,82,90,10.36
405,Kulhudhuffushi,MV,2021-10-04 18:16:05,6.6221,73.07,81.75,79,98,17.87
406,Surt,LY,2021-10-04 18:16:05,31.2089,16.5887,77.68,65,0,13.67
407,Saint-Joseph,RE,2021-10-04 18:16:06,-21.3667,55.6167,70.16,83,60,6.6
408,Zlatna,RO,2021-10-04 18:16:06,46.1167,23.2167,48.09,58,5,3.04
409,Thompson,CA,2021-10-04 18:16:07,55.7435,-97.8558,50.16,57,75,11.5
410,Taoudenni,ML,2021-10-04 18:16:07,22.6783,-3.9836,100.33,7,7,4.79
411,Malatya,TR,2021-10-04 18:16:07,38.5,38.0,59.05,31,0,18.41
412,Bocas Del Toro,PA,2021-10-04 18:16:08,9.3333,-82.25,82.08,71,65,8.59
413,Skibbereen,IE,2021-10-04 18:16:08,51.55,-9.2667,51.6,85,95,15.73
414,Lahad Datu,MY,2021-10-04 18:15:24,5.0268,118.327,76.64,89,100,4.41
415,Timra,SE,2021-10-04 18:16:08,62.487,17.3257,51.51,96,0,10.36
416,Udalguri,IN,2021-10-04 18:16:09,26.7667,92.1333,74.48,88,7,4.14
417,Gravdal,NO,2021-10-04 18:16:10,68.1214,13.5031,57.09,58,75,24.16
418,Baykit,RU,2021-10-04 18:16:10,61.67,96.37,32.9,96,100,2.24
419,Pemba,MZ,2021-10-04 18:16:10,-12.974,40.5178,77.59,76,1,11.77
420,Port Keats,AU,2021-10-04 18:16:11,-14.25,129.55,78.8,82,63,6.49
421,Wangaratta,AU,2021-10-04 18:16:11,-36.3667,146.3333,51.19,84,90,12.66
422,Bentiu,SS,2021-10-04 18:16:12,9.2333,29.8333,79.16,66,57,2.82
423,Nishihara,JP,2021-10-04 18:16:12,26.1842,127.7558,82.45,72,20,11.5
424,San Nicolas,PH,2021-10-04 18:16:12,18.1725,120.5953,80.51,78,75,4.61
425,Kabanjahe,ID,2021-10-04 18:16:13,3.1001,98.4908,63.36,95,97,2.82
426,Villazon,BO,2021-10-04 18:16:13,-22.0866,-65.5942,72.36,2,0,12.1
427,Karasjok,NO,2021-10-04 18:16:13,69.4719,25.5112,53.71,88,100,21.59
428,Zyryanka,RU,2021-10-04 18:16:14,65.75,150.85,23.23,83,91,11.9
429,Naze,JP,2021-10-04 18:16:14,28.3667,129.4833,76.6,79,38,20.83
430,Anadyr,RU,2021-10-04 18:16:15,64.75,177.4833,37.9,93,75,20.0
431,Cidreira,BR,2021-10-04 18:16:16,-30.1811,-50.2056,62.98,55,86,13.85
432,Beamsville,CA,2021-10-04 18:16:16,43.1668,-79.4829,68.88,98,100,6.91
433,Teknaf,BD,2021-10-04 18:16:17,20.8624,92.3058,79.88,82,91,0.92
434,Singapore,SG,2021-10-04 18:15:10,1.2897,103.8501,82.44,88,75,3.44
435,Prince Rupert,CA,2021-10-04 18:12:51,54.3161,-130.3201,42.89,93,90,4.61
436,Kaitangata,NZ,2021-10-04 18:16:17,-46.2817,169.8464,50.09,89,100,11.12
437,Sibu,MY,2021-10-04 18:16:18,2.3,111.8167,75.51,94,40,4.61
438,Yelizovo,RU,2021-10-04 18:16:18,53.1873,158.3805,39.34,75,0,6.71
439,Beringovskiy,RU,2021-10-04 18:16:18,63.05,179.3167,39.09,99,100,15.17
440,Paamiut,GL,2021-10-04 18:16:19,61.994,-49.6678,37.65,66,13,10.36
441,Marlborough,NZ,2021-10-04 18:16:19,-41.6667,173.5,49.06,94,100,0.89
442,Puerto Escondido,MX,2021-10-04 18:16:19,15.85,-97.0667,88.63,62,75,6.91
443,Sao Jose Da Coroa Grande,BR,2021-10-04 18:16:20,-8.8978,-35.1478,80.29,68,19,11.81
444,Ulaangom,MN,2021-10-04 18:16:20,49.9811,92.0667,34.74,66,62,2.21
445,Hambantota,LK,2021-10-04 18:16:20,6.1241,81.1185,80.78,79,100,12.48
446,Andahuaylas,PE,2021-10-04 18:16:21,-13.6556,-73.3872,68.09,59,40,10.36
447,Berlevag,NO,2021-10-04 18:16:21,70.8578,29.0864,55.4,81,100,26.35
448,Sao Francisco De Assis,BR,2021-10-04 18:16:23,-29.5503,-55.1311,63.59,51,2,10.83
449,Sobolevo,RU,2021-10-04 18:16:23,54.4299,31.8996,44.51,91,6,6.91
450,Hay River,CA,2021-10-04 18:16:23,60.8156,-115.7999,39.18,81,75,14.97
451,Angren,UZ,2021-10-04 18:16:24,41.0167,70.1436,51.89,36,4,6.02
452,Ndago,TZ,2021-10-04 18:16:24,-4.6,34.35,78.12,34,100,4.99
453,Port-Cartier,CA,2021-10-04 18:16:24,50.0334,-66.8654,62.82,42,6,3.53
454,Neiafu,TO,2021-10-04 18:16:25,-18.65,-173.9833,75.88,94,75,11.5
455,Aswan,EG,2021-10-04 18:16:25,24.0934,32.907,84.0,24,7,12.84
456,Laguna,US,2021-10-04 18:16:26,38.421,-121.4238,87.64,28,1,3.44
457,Bundibugyo,UG,2021-10-04 18:16:26,0.7414,30.0417,65.57,96,100,2.59
458,Obninsk,RU,2021-10-04 18:16:26,55.0969,36.6103,44.87,79,28,4.76
459,Mackenzie,CA,2021-10-04 18:16:27,55.2999,-123.1698,39.42,65,1,4.61
460,Bilma,NE,2021-10-04 18:16:27,18.6853,12.9164,91.58,14,0,9.04
461,Verkhnetulomskiy,RU,2021-10-04 18:16:27,68.6073,31.7962,55.53,65,100,16.75
462,Carballo,ES,2021-10-04 18:16:28,43.213,-8.691,61.02,91,98,9.73
463,Magadan,RU,2021-10-04 18:16:28,59.5667,150.8,30.36,57,100,10.31
464,Wunsiedel,DE,2021-10-04 18:16:29,50.0333,12.0167,52.47,94,100,1.99
465,Aksarka,RU,2021-10-04 18:16:29,66.5606,67.7975,35.35,90,100,13.09
466,Tatarsk,RU,2021-10-04 18:16:29,55.219,75.9828,31.23,94,97,13.29
467,Lumberton,US,2021-10-04 18:13:20,34.6182,-79.0086,89.46,42,37,5.84
468,Guhagar,IN,2021-10-04 18:16:31,17.4842,73.1929,79.41,92,20,3.78
469,Lokosovo,RU,2021-10-04 18:16:31,61.1333,74.8167,32.22,77,100,4.14
470,Napasar,IN,2021-10-04 18:16:33,27.9667,73.55,88.81,49,6,10.92
471,Nichinan,JP,2021-10-04 18:16:33,31.6,131.3667,75.49,69,74,9.24
472,Takab,IR,2021-10-04 18:16:33,36.4009,47.1133,54.03,33,0,3.24
473,Valdivia,CL,2021-10-04 18:16:34,-39.8142,-73.2459,60.89,49,23,3.87
474,Antsohihy,MG,2021-10-04 18:16:34,-14.8796,47.9875,75.45,73,51,4.09
475,Baffa,PK,2021-10-04 18:16:35,34.4378,73.2194,66.85,54,0,6.26
476,Marsh Harbour,BS,2021-10-04 18:16:35,26.5412,-77.0636,82.09,68,59,12.82
477,Victoria Point,AU,2021-10-04 18:16:35,-27.5833,153.3,68.34,73,0,6.73
478,Rumoi,JP,2021-10-04 18:16:36,43.9344,141.6428,53.04,84,100,7.07
479,Imeni Poliny Osipenko,RU,2021-10-04 18:12:15,52.4201,136.4853,31.62,60,36,0.83
480,Verkhoyansk,RU,2021-10-04 18:16:36,67.5447,133.385,21.81,84,47,3.96
481,Tabuk,PH,2021-10-04 18:16:36,17.4189,121.4443,74.26,94,99,3.8
482,Vila Velha,BR,2021-10-04 18:16:37,-20.3297,-40.2925,84.15,65,0,19.57
483,Sao Geraldo Do Araguaia,BR,2021-10-04 18:16:37,-6.4006,-48.555,97.43,30,90,4.36
484,Barra Do Corda,BR,2021-10-04 18:16:37,-5.5,-45.25,100.8,24,72,6.76
485,Moundou,TD,2021-10-04 18:16:38,8.5667,16.0833,74.16,88,77,4.81
486,Vanavara,RU,2021-10-04 18:16:38,60.34,102.2797,27.07,84,37,3.69
487,Lebork,PL,2021-10-04 18:16:38,54.5392,17.7501,60.35,85,100,5.28
488,Okha,RU,2021-10-04 18:16:39,53.5739,142.9478,42.98,64,100,16.24
489,Mehamn,NO,2021-10-04 18:16:39,71.0357,27.8492,55.35,71,75,29.93
490,Brodnica,PL,2021-10-04 18:16:40,53.2597,19.3965,63.25,66,100,8.5
491,Ilhabela,BR,2021-10-04 18:16:40,-23.7781,-45.3581,72.09,95,98,6.91
492,Santa Vitoria Do Palmar,BR,2021-10-04 18:16:41,-33.5189,-53.3681,60.84,50,7,10.36
493,Hervey Bay,AU,2021-10-04 18:12:47,-25.2986,152.8535,72.03,69,8,8.77
494,Joshimath,IN,2021-10-04 18:16:41,30.5667,79.5667,62.67,85,42,0.29
495,Urengoy,RU,2021-10-04 18:16:42,65.9667,78.3667,30.18,97,100,13.91
496,Zheleznodorozhnyy,RU,2021-10-04 18:16:42,55.7503,38.0042,45.36,74,50,5.21
497,Cherskiy,RU,2021-10-04 18:16:42,68.75,161.3,15.78,99,94,7.34
498,Koslan,RU,2021-10-04 18:16:43,63.4564,48.8989,38.35,94,31,5.35
499,Buin,CL,2021-10-04 18:16:36,-33.7333,-70.75,81.05,16,17,8.97
500,Duncan,US,2021-10-04 18:15:00,34.5023,-97.9578,85.37,25,1,3.44
501,Okmulgee,US,2021-10-04 18:16:43,35.6234,-95.9605,81.32,32,1,9.22
502,Baculin,PH,2021-10-04 18:16:44,7.4525,126.5842,77.95,88,100,1.45
503,Gladstone,AU,2021-10-04 18:16:44,-23.85,151.25,71.53,88,7,5.75
504,North Platte,US,2021-10-04 18:11:57,41.1239,-100.7654,80.49,34,1,1.99
505,Qasigiannguit,GL,2021-10-04 18:16:45,68.8193,-51.1922,30.45,86,19,2.95
506,Lieksa,FI,2021-10-04 18:16:45,63.3167,30.0167,47.61,82,62,17.76
507,Tarlungeni,RO,2021-10-04 18:16:45,45.6333,25.75,52.99,76,66,4.7
508,Huarmey,PE,2021-10-04 18:16:46,-10.0681,-78.1522,69.12,69,57,13.31
509,Skelleftea,SE,2021-10-04 18:16:46,64.7507,20.9528,53.01,67,90,1.99
510,Vung Tau,VN,2021-10-04 18:16:14,10.346,107.0843,80.37,81,99,8.43
511,Port Hardy,CA,2021-10-04 18:15:33,50.6996,-127.4199,46.4,93,90,5.75
512,Beloha,MG,2021-10-04 18:16:47,-25.1667,45.05,70.74,81,76,10.22
513,Caceres,ES,2021-10-04 18:16:47,39.522,-6.3748,64.8,44,6,5.5
514,Ilebo,CD,2021-10-04 18:16:48,-4.3167,20.5833,79.34,70,84,2.17
515,Mut,TR,2021-10-04 18:16:48,36.6439,33.4389,64.47,34,21,7.36
516,Bonthe,SL,2021-10-04 18:16:48,7.5264,-12.505,80.78,83,61,6.67
517,Russkaya Polyana,UA,2021-10-04 18:16:50,49.417,31.9201,51.21,53,97,7.54
518,Tromso,NO,2021-10-04 18:16:50,69.6496,18.957,51.39,87,0,1.14
519,Manono,CD,2021-10-04 18:16:51,-7.3,27.4167,70.7,82,87,6.33
520,Najran,SA,2021-10-04 18:16:51,17.4924,44.1277,83.05,20,89,6.17
521,Mount Darwin,ZW,2021-10-04 18:16:51,-16.7725,31.5838,72.66,65,54,8.61
522,Rabo De Peixe,PT,2021-10-04 18:16:52,37.8,-25.5833,72.91,83,20,3.44
523,Nuevo Progreso,MX,2021-10-04 18:16:52,23.1667,-97.95,87.6,80,91,1.99
524,Isla Aguada,MX,2021-10-04 18:16:52,18.7833,-91.4667,86.04,70,92,4.34
525,Constantine,DZ,2021-10-04 18:16:53,36.365,6.6147,69.21,68,75,8.05
526,Graciano Sanchez,MX,2021-10-04 18:16:53,23.9167,-99.2833,81.55,67,91,6.98
527,Trat,TH,2021-10-04 18:16:54,12.5,102.5,81.99,89,69,2.39
528,Tornio,FI,2021-10-04 18:16:54,65.8481,24.1466,50.02,93,100,21.41
529,Qaqortoq,GL,2021-10-04 18:16:54,60.7167,-46.0333,43.3,57,4,2.44
530,Mokhsogollokh,RU,2021-10-04 18:16:55,61.4681,128.9203,26.53,93,30,5.32
531,Teguise,ES,2021-10-04 18:16:55,29.0605,-13.564,70.02,60,20,20.71
532,Lianran,CN,2021-10-04 18:16:56,24.9227,102.485,61.34,97,18,3.15
533,Honiara,SB,2021-10-04 18:16:56,-9.4333,159.95,76.96,88,66,3.71
534,College,US,2021-10-04 18:13:12,64.8569,-147.8028,30.29,94,90,0.0
535,Jutai,BR,2021-10-04 18:16:57,-5.1833,-68.9,85.5,68,99,1.97
